product,avg_views_pre,median_views_pre,max_views_pre,min_views_pre,range_views_pre,volatility_pre,cv_pre,total_views_pre,growth_rate_pre,trend_slope_pre,trend_r2_pre,largest_jump_pre,largest_drop_pre,days_above_mean_pre,view_skew_pre,acceleration_pre,avg_edits_pre,total_edits_pre,edit_view_ratio_pre,peak_views_post,log_peak_views_post
Asics Gel-NYC,23.633333333333333,16.5,98,8,90,18.20894163743614,0.7391992545643901,709,-0.8673469387755102,-0.6711902113459398,0.10178886365511933,29,-55,9,2.3786178052595925,0.6071428571428568,2.0,4,0.08119079837618404,80,4.394449154672439
Panasonic DP-UB9000,11.666666666666666,7.5,93,4,89,15.784662034885494,1.2461575290699076,350,-0.8494623655913979,-0.5232480533926586,0.08232336480419646,15,-72,8,4.535774737927357,2.8249999999999997,3.5,7,0.27631578947368424,27,3.332204510175204
Analogue Nt,12.3,10.5,34,3,31,7.7852424496607675,0.5853565751624636,369,-0.14705882352941177,0.057174638487208,0.0040405549390123904,21,-28,7,1.72788088602568,0.31785714285714295,2.5,5,0.18796992481203006,43,3.784189633918261
Lego Speed Champions,21.933333333333334,20.0,60,7,53,11.366422284762939,0.4956288786960584,658,-0.2,-0.24605116796440488,0.03510603113737553,31,-47,13,1.419942238295592,-2.0142857142857142,2.0,2,0.0872093023255814,33,3.5263605246161616
Adidas Yeezy,144.73333333333332,139.0,279,62,217,61.02673366830493,0.41875617796183623,4342,0.3006535947712418,5.75928809788654,0.6672303639471926,77,-60,13,0.6768297286499956,5.457142857142857,4.0,8,0.02744739249771272,1993,7.597897950521784
IPadOS 18,864.9666666666667,632.5,4044,477,3567,716.4406690174856,0.8273305389169932,25949,-0.726808176100629,-49.69187986651835,0.3604033651337572,1500,-2423,6,3.330247855322647,149.89999999999998,4.764705882352941,81,0.0055021816263362035,7158,8.876125585396185
Adidas NMD,32.86666666666667,26.5,138,15,123,22.559156800633207,0.6661168346643663,986,-0.6956521739130435,-0.3114571746384872,0.014280039184427527,31,-112,10,3.4156641488371413,4.182142857142857,2.6666666666666665,8,0.07874015748031496,118,4.77912349311153
Pabst Blue Ribbon THC-infused seltzer,4.357142857142857,3.0,27,1,26,5.2523075589570665,0.9804307443386525,122,-0.6875,-0.26108374384236444,0.16122778263170978,26,-23,7,3.187828219212054,0.7296703296703297,2.0,4,0.37333333333333335,28,3.367295829986474
Baidu Raven,9.433333333333334,9.0,23,3,20,4.630934630887761,0.44385954928636684,283,0.3333333333333333,-0.1417130144605117,0.07015532113207554,12,-12,14,1.2231307326176784,0.5785714285714285,1.5,3,0.14376996805111822,46,3.8501476017100584
Barnacle (parking),33.233333333333334,32.0,103,13,90,16.030561090894132,0.4682734495879493,997,-0.5533980582524272,-0.16573971078976635,0.008008186007824419,25,-77,10,2.625924014357291,1.6178571428571424,6.0,12,0.17526777020447906,392,5.973809611869261
Apple Music,1678.2,1367.5,6184,736,5448,1100.569470774108,0.6554129768783397,50346,-0.7761966364812419,-78.65005561735262,0.3825970267921242,713,-1941,8,2.721207998967633,283.00714285714287,4.7272727272727275,52,0.0028151933821300187,2381,7.775695749915245
UE Boom 2,87.36666666666666,66.0,346,18,328,70.51122054128847,0.7979391234397035,2621,3.121212121212121,6.13548387096774,0.5672305571143769,167,-141,14,1.6959425296534778,2.8357142857142845,2.0,6,0.02263296869105998,124,4.8283137373023015
Lego DOTS,61.96666666666667,57.0,127,22,105,23.91998234856279,0.3798832559327071,1859,-0.44881889763779526,-0.0300333704115684,0.0001181040745460735,73,-71,13,0.8846423488703252,0.16785714285714243,3.090909090909091,34,0.049088021560229074,253,5.537334267018537
PlayStation Classic,1785.7,1531.0,6299,1065,5234,1066.45797385551,0.5968869837440589,53571,-0.7402489626556017,-70.48743047830924,0.32727611611901264,1479,-3903,8,3.2389792194586446,170.75,5.3,53,0.0029663625678625397,23405,10.060747678734712
Samsung Gear Sport,40.0,37.0,98,26,72,13.689411966918083,0.3338880967540996,1200,-0.6428571428571429,-0.6037819799777531,0.1457367746050891,23,-59,12,2.564204709983511,-0.01071428571428501,1.75,7,0.042682926829268296,131,4.882801922586371
Magic Spoon,21.5,19.0,88,6,82,15.407249375970174,0.6847666389320077,645,-0.7045454545454546,-0.6338153503893215,0.12678087012983058,29,-69,14,2.5972103434677347,1.178571428571428,2.75,11,0.12222222222222222,25,3.258096538021482
Bulletin (service),14.8,12.5,57,2,55,9.887365675446619,0.6257826376864948,444,-0.6842105263157895,-0.24427141268075644,0.045725929337743915,16,-25,11,2.6597285401924355,1.7642857142857142,4.0,4,0.2531645569620253,83,4.430816798843313
Nima (device),3.48,2.0,29,1,28,5.572216794059614,1.2437983915311637,87,-0.5,0.022307692307692306,0.0008334060044871133,28,-27,5,3.8705175100744693,0.4880119880119881,2.5,5,0.5580357142857142,78,4.3694478524670215
Never Surrender High-Top,118.3,88.0,420,47,373,84.86858468636476,0.7113879688714565,3549,-0.36419753086419754,-4.900333704115684,0.24976744872289638,201,-130,9,2.20640477934801,17.985714285714288,1.8,9,0.015088013411567477,502,6.220590170099739
Nintendo Switch 2,5.033333333333333,4.0,23,1,22,4.498024257629368,0.7455288824800057,151,-0.8260869565217391,-0.06206896551724141,0.014265397368864589,14,-21,8,2.4725016091990413,0.5964285714285715,2.0,2,0.3314917127071823,135,4.912654885736052
Adidas Telstar 18,315.53333333333336,210.5,1657,131,1526,304.2713408931063,0.9612616077077916,9466,0.17557251908396945,-16.258509454949944,0.21390345760946444,1526,-638,7,3.2431081014112717,58.18571428571429,3.111111111111111,28,0.009828699803426003,5998,8.699348067653093
PICO 4,161.23333333333332,168.0,265,73,192,54.913072720032304,0.33848205909204215,4837,1.975609756097561,4.909232480533926,0.5987618919109915,67,-68,15,0.24149671599977127,-3.7142857142857144,1.8,9,0.01109513047051572,668,6.505784060128229
"GR-1 ""Anvil""",27.133333333333333,26.0,56,15,41,8.849607649808865,0.3145595136187985,814,0.46153846153846156,0.3577308120133482,0.12241738814144999,28,-24,13,1.1788336570305777,1.125,2.0,10,0.07109004739336493,144,4.976733742420574
Analogue 3D,123.51851851851852,123.0,274,25,249,59.85066005414079,0.4806566988286143,3335,0.10784313725490197,2.8742368742368742,0.13991277104943892,154,-158,13,0.22588308634091694,-16.536263736263738,1.7777777777777777,16,0.014277215942891136,176,5.176149732573829
Logitech G Cloud,46.63333333333333,43.0,102,26,76,15.490821655275603,0.3252096918532317,1399,-0.5392156862745098,-1.0449388209121244,0.3408876488170234,20,-24,13,1.626531059260314,3.271428571428571,1.5,3,0.031490552834149754,145,4.983606621708336
Apple Watch Series 4,31.0,30.0,45,15,30,7.191264542087554,0.22472701694023606,651,-0.4642857142857143,-0.22727272727272727,0.036623137451866725,17,-21,8,0.21972637607611614,0.31818181818181823,0.0,0,0.0,496,6.208590026096629
Prusa i3,423.1666666666667,77.0,9666,38,9628,1718.1040729698407,4.050540054152866,12695,-0.8310344827586207,-11.298998887652948,0.0032401076736104516,9549,-9438,1,5.182608201333335,-198.87142857142857,3.769230769230769,49,0.008886202206437962,225,5.420534999272286
